task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
binary,13,2,3,anova,RF,True,100,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7565359477124183,0.5909090909090909,0.4705882352941176,0.5083333333333333,"[[9, 3], [6, 4]]"
binary,13,2,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5,0.4210526315789473,0.45,"[[7, 5], [6, 4]]"
binary,13,2,3,anova,SVM,True,20,"{""C"": 1, ""gamma"": 0.01}",0.7483660130718954,0.5,0.2666666666666666,0.5416666666666666,"[[9, 3], [8, 2]]"
binary,13,2,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.4705882352941176,0.4583333333333333,"[[9, 3], [6, 4]]"
binary,13,2,3,mi,LR,True,500,"{""C"": 0.01}",0.7826797385620915,0.5454545454545454,0.5,0.5583333333333333,"[[7, 5], [5, 5]]"
binary,13,2,3,mi,LR,False,50,"{""C"": 1.0}",,0.5,0.3529411764705882,0.3666666666666667,"[[8, 4], [7, 3]]"
binary,13,2,3,mi,LASSO,True,50,"{""C"": 0.1}",0.7598039215686274,0.4090909090909091,0.5517241379310345,0.5,"[[1, 11], [2, 8]]"
binary,13,2,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.5,0.3529411764705882,0.325,"[[8, 4], [7, 3]]"
binary,13,2,3,mi,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7393790849673203,0.6363636363636364,0.5,0.5916666666666667,"[[10, 2], [6, 4]]"
binary,13,2,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.375,0.5666666666666667,"[[9, 3], [7, 3]]"
binary,13,2,3,mi,SVM,True,500,"{""C"": 0.1, ""gamma"": 0.0001}",0.7745098039215685,0.5454545454545454,0.0,0.4916666666666666,"[[12, 0], [10, 0]]"
binary,13,2,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5,0.2666666666666666,0.3916666666666667,"[[9, 3], [8, 2]]"
binary,14,2,4,none,LR,True,4968,"{""C"": 10}",0.5937657114127702,0.5714285714285714,0.4705882352941176,0.6203703703703703,"[[8, 4], [5, 4]]"
binary,14,2,4,none,LR,False,4968,"{""C"": 1.0}",,0.5714285714285714,0.4705882352941176,0.5925925925925926,"[[8, 4], [5, 4]]"
binary,14,2,4,none,LASSO,True,4968,"{""C"": 0.1}",0.5644796380090499,0.8095238095238095,0.8181818181818182,0.8240740740740742,"[[8, 4], [0, 9]]"
binary,14,2,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.6190476190476191,0.5555555555555556,0.6481481481481481,"[[8, 4], [4, 5]]"
binary,14,2,4,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.5853443941679236,0.8571428571428571,0.8,0.8703703703703703,"[[12, 0], [3, 6]]"
binary,14,2,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.8571428571428571,0.8,0.8703703703703703,"[[12, 0], [3, 6]]"
binary,14,2,4,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.01}",0.6078431372549019,0.5714285714285714,0.0,0.6666666666666667,"[[12, 0], [9, 0]]"
binary,14,2,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5714285714285714,0.0,0.6481481481481481,"[[12, 0], [9, 0]]"
binary,14,2,4,anova,LR,True,20,"{""C"": 0.1}",0.6014328808446455,0.7619047619047619,0.7058823529411765,0.8148148148148148,"[[10, 2], [3, 6]]"
binary,14,2,4,anova,LR,False,50,"{""C"": 1.0}",,0.7142857142857143,0.625,0.7407407407407407,"[[10, 2], [4, 5]]"
binary,14,2,4,anova,LASSO,True,20,"{""C"": 0.5}",0.5933886375062846,0.7619047619047619,0.7058823529411765,0.7962962962962963,"[[10, 2], [3, 6]]"
binary,14,2,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.6666666666666666,0.5882352941176471,0.7592592592592593,"[[9, 3], [4, 5]]"
binary,14,2,4,anova,RF,True,20,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.5897435897435898,0.7142857142857143,0.6666666666666666,0.7592592592592593,"[[9, 3], [3, 6]]"
binary,14,2,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.8571428571428571,0.8235294117647058,0.9537037037037036,"[[11, 1], [2, 7]]"
binary,14,2,4,anova,SVM,True,500,"{""C"": 0.1, ""gamma"": 0.01}",0.6291478129713424,0.5714285714285714,0.0,0.75,"[[12, 0], [9, 0]]"
binary,14,2,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.7142857142857143,0.625,0.8425925925925926,"[[10, 2], [4, 5]]"
binary,14,2,4,mi,LR,True,50,"{""C"": 0.1}",0.5879839115133233,0.6666666666666666,0.5882352941176471,0.7685185185185185,"[[9, 3], [4, 5]]"
binary,14,2,4,mi,LR,False,50,"{""C"": 1.0}",,0.7142857142857143,0.6666666666666666,0.75,"[[9, 3], [3, 6]]"
binary,14,2,4,mi,LASSO,True,50,"{""C"": 0.5}",0.60105580693816,0.7142857142857143,0.7,0.6759259259259259,"[[8, 4], [2, 7]]"
binary,14,2,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.7142857142857143,0.7,0.6759259259259259,"[[8, 4], [2, 7]]"
binary,14,2,4,mi,RF,True,50,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6205379587732529,0.7142857142857143,0.7,0.8425925925925927,"[[8, 4], [2, 7]]"
binary,14,2,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7619047619047619,0.7368421052631579,0.861111111111111,"[[9, 3], [2, 7]]"
binary,14,2,4,mi,SVM,True,100,"{""C"": 100, ""gamma"": ""scale""}",0.6092257415786827,0.6190476190476191,0.6,0.7407407407407407,"[[7, 5], [3, 6]]"
binary,14,2,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6666666666666666,0.4615384615384615,0.8055555555555556,"[[11, 1], [6, 3]]"
binary,15,3,0,none,LR,True,4968,"{""C"": 0.01}",0.5641339869281046,0.6363636363636364,0.4285714285714285,0.6324786324786325,"[[11, 2], [6, 3]]"
binary,15,3,0,none,LR,False,4968,"{""C"": 1.0}",,0.6363636363636364,0.4285714285714285,0.6495726495726496,"[[11, 2], [6, 3]]"
binary,15,3,0,none,LASSO,True,4968,"{""C"": 0.1}",0.7244846656611362,0.3636363636363636,0.4166666666666667,0.4444444444444444,"[[3, 10], [4, 5]]"
binary,15,3,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.5454545454545454,0.5299145299145299,"[[6, 7], [3, 6]]"
binary,15,3,0,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7063536953242835,0.5909090909090909,0.4,0.6495726495726496,"[[10, 3], [6, 3]]"
binary,15,3,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5909090909090909,0.4,0.6495726495726496,"[[10, 3], [6, 3]]"
binary,15,3,0,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.6124622926093515,0.5909090909090909,0.0,0.6752136752136751,"[[13, 0], [9, 0]]"
binary,15,3,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.0,0.7094017094017093,"[[13, 0], [9, 0]]"
binary,15,3,0,anova,LR,True,50,"{""C"": 0.1}",0.7435897435897436,0.6363636363636364,0.6,0.5726495726495726,"[[8, 5], [3, 6]]"
binary,15,3,0,anova,LR,False,50,"{""C"": 1.0}",,0.5454545454545454,0.5,0.5726495726495726,"[[7, 6], [4, 5]]"
binary,15,3,0,anova,LASSO,True,50,"{""C"": 0.5}",0.7389077425842131,0.5,0.4210526315789473,0.4700854700854701,"[[7, 6], [5, 4]]"
binary,15,3,0,anova,LASSO,False,50,"{""C"": 1.0}",,0.5,0.4210526315789473,0.4786324786324786,"[[7, 6], [5, 4]]"
binary,15,3,0,anova,RF,True,200,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6854575163398694,0.5,0.4210526315789473,0.6495726495726495,"[[7, 6], [5, 4]]"
binary,15,3,0,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.5555555555555556,0.6752136752136753,"[[9, 4], [4, 5]]"
binary,15,3,0,anova,SVM,True,50,"{""C"": 100, ""gamma"": 0.001}",0.7500942684766215,0.4090909090909091,0.3809523809523809,0.4615384615384615,"[[5, 8], [5, 4]]"
binary,15,3,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.1666666666666666,0.5982905982905983,"[[11, 2], [8, 1]]"
binary,15,3,0,mi,LR,True,200,"{""C"": 0.01}",0.716031925590749,0.5,0.3529411764705882,0.4786324786324786,"[[8, 5], [6, 3]]"
binary,15,3,0,mi,LR,False,50,"{""C"": 1.0}",,0.5,0.4761904761904761,0.4700854700854701,"[[6, 7], [4, 5]]"
binary,15,3,0,mi,LASSO,True,500,"{""C"": 0.1}",0.7050967823026646,0.4090909090909091,0.5517241379310345,0.5641025641025641,"[[1, 12], [1, 8]]"
binary,15,3,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.5,0.4761904761904761,0.4615384615384615,"[[6, 7], [4, 5]]"
binary,15,3,0,mi,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7001476872800403,0.5454545454545454,0.4444444444444444,0.6623931623931624,"[[8, 5], [5, 4]]"
binary,15,3,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.5555555555555556,0.7606837606837606,"[[9, 4], [4, 5]]"
binary,15,3,0,mi,SVM,True,20,"{""C"": 1, ""gamma"": 0.0001}",0.6786701860231271,0.5909090909090909,0.0,0.5384615384615384,"[[13, 0], [9, 0]]"
binary,15,3,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5,0.2666666666666666,0.4273504273504273,"[[9, 4], [7, 2]]"
binary,16,3,1,none,LR,True,4968,"{""C"": 10}",0.5733094519859225,0.4545454545454545,0.4,0.4017094017094016,"[[6, 7], [5, 4]]"
binary,16,3,1,none,LR,False,4968,"{""C"": 1.0}",,0.4090909090909091,0.3157894736842105,0.3333333333333333,"[[6, 7], [6, 3]]"
binary,16,3,1,none,LASSO,True,4968,"{""C"": 0.1}",0.632384364002011,0.5909090909090909,0.5714285714285714,0.6239316239316239,"[[7, 6], [3, 6]]"
binary,16,3,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.4444444444444444,0.5213675213675213,"[[8, 5], [5, 4]]"
binary,16,3,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.721939416792358,0.6818181818181818,0.4615384615384615,0.6153846153846153,"[[12, 1], [6, 3]]"
binary,16,3,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6818181818181818,0.4615384615384615,0.6324786324786325,"[[12, 1], [6, 3]]"
binary,16,3,1,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.5958396178984414,0.6363636363636364,0.6,0.4871794871794871,"[[8, 5], [3, 6]]"
binary,16,3,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.6,0.5726495726495726,"[[8, 5], [3, 6]]"
binary,16,3,1,anova,LR,True,20,"{""C"": 10}",0.6618903971845148,0.5454545454545454,0.5,0.5555555555555556,"[[7, 6], [4, 5]]"
binary,16,3,1,anova,LR,False,50,"{""C"": 1.0}",,0.7727272727272727,0.7058823529411765,0.7863247863247863,"[[11, 2], [3, 6]]"
binary,16,3,1,anova,LASSO,True,20,"{""C"": 5}",0.6634929612870789,0.5,0.4761904761904761,0.5213675213675213,"[[6, 7], [4, 5]]"
binary,16,3,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.6363636363636364,0.5555555555555556,0.6666666666666666,"[[9, 4], [4, 5]]"
binary,16,3,1,anova,RF,True,20,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7088046757164405,0.5454545454545454,0.4444444444444444,0.6581196581196581,"[[8, 5], [5, 4]]"
binary,16,3,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.4444444444444444,0.6153846153846154,"[[8, 5], [5, 4]]"
binary,16,3,1,anova,SVM,True,500,"{""C"": 1, ""gamma"": ""scale""}",0.6903594771241831,0.5909090909090909,0.5714285714285714,0.6068376068376069,"[[7, 6], [3, 6]]"
binary,16,3,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6818181818181818,0.5333333333333333,0.6581196581196581,"[[11, 2], [5, 4]]"
binary,16,3,1,mi,LR,True,20,"{""C"": 10}",0.7078305681246858,0.5454545454545454,0.5454545454545454,0.6495726495726496,"[[6, 7], [3, 6]]"
binary,16,3,1,mi,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4705882352941176,0.547008547008547,"[[9, 4], [5, 4]]"
binary,16,3,1,mi,LASSO,True,10,"{""C"": 0.1}",0.7039655605832076,0.5,0.6206896551724138,0.5213675213675214,"[[2, 11], [0, 9]]"
binary,16,3,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4705882352941176,0.4957264957264957,"[[9, 4], [5, 4]]"
binary,16,3,1,mi,RF,True,20,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.726998491704374,0.4545454545454545,0.4,0.5982905982905983,"[[6, 7], [5, 4]]"
binary,16,3,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4545454545454545,0.3333333333333333,0.5641025641025641,"[[7, 6], [6, 3]]"
binary,16,3,1,mi,SVM,True,10,"{""C"": 0.1, ""gamma"": 0.0001}",0.6929047259929613,0.5909090909090909,0.0,0.5384615384615383,"[[13, 0], [9, 0]]"
binary,16,3,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.5263157894736842,0.5555555555555556,"[[8, 5], [4, 5]]"
binary,17,3,2,none,LR,True,4968,"{""C"": 0.01}",0.6706887883358471,0.5,0.26666666666666666,0.5982905982905983,"[[9, 4], [7, 2]]"
binary,17,3,2,none,LR,False,4968,"{""C"": 1.0}",,0.5,0.35294117647058826,0.5641025641025641,"[[8, 5], [6, 3]]"
binary,17,3,2,none,LASSO,True,4968,"{""C"": 0.1}",0.5749748617395676,0.6818181818181818,0.5882352941176471,0.6153846153846154,"[[10, 3], [4, 5]]"
binary,17,3,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.5909090909090909,0.47058823529411764,0.6239316239316238,"[[9, 4], [5, 4]]"
binary,17,3,2,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7501728255404725,0.5,0.26666666666666666,0.42735042735042733,"[[9, 4], [7, 2]]"
binary,17,3,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.45454545454545453,0.25,0.42735042735042733,"[[8, 5], [7, 2]]"
binary,17,3,2,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": ""scale""}",0.6721656611362494,0.5909090909090909,0.0,0.3589743589743589,"[[13, 0], [9, 0]]"
binary,17,3,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4090909090909091,0.23529411764705882,0.3504273504273504,"[[7, 6], [7, 2]]"
binary,17,3,2,anova,LR,True,500,"{""C"": 0.01}",0.7080819507290096,0.7272727272727273,0.625,0.7094017094017094,"[[11, 2], [4, 5]]"
binary,17,3,2,anova,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4,0.4273504273504274,"[[10, 3], [6, 3]]"
binary,17,3,2,anova,LASSO,True,20,"{""C"": 5}",0.6561085972850679,0.45454545454545453,0.3333333333333333,0.36752136752136744,"[[7, 6], [6, 3]]"
binary,17,3,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.5,0.35294117647058826,0.39316239316239315,"[[8, 5], [6, 3]]"
binary,17,3,2,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7177916038210156,0.5,0.35294117647058826,0.5128205128205128,"[[8, 5], [6, 3]]"
binary,17,3,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.45454545454545453,0.3333333333333333,0.41025641025641024,"[[7, 6], [6, 3]]"
binary,17,3,2,anova,SVM,True,500,"{""C"": 1, ""gamma"": 0.0001}",0.7113813474107592,0.5,0.0,0.46153846153846156,"[[11, 2], [9, 0]]"
binary,17,3,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4090909090909091,0.23529411764705882,0.37606837606837606,"[[7, 6], [7, 2]]"
binary,17,3,2,mi,LR,True,500,"{""C"": 0.01}",0.7076106083459024,0.5454545454545454,0.375,0.5811965811965812,"[[9, 4], [6, 3]]"
binary,17,3,2,mi,LR,False,50,"{""C"": 1.0}",,0.45454545454545453,0.25,0.47863247863247865,"[[8, 5], [7, 2]]"
binary,17,3,2,mi,LASSO,True,100,"{""C"": 0.5}",0.67153720462544,0.5,0.35294117647058826,0.4700854700854701,"[[8, 5], [6, 3]]"
binary,17,3,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.5,0.26666666666666666,0.5213675213675213,"[[9, 4], [7, 2]]"
binary,17,3,2,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7330002513826045,0.45454545454545453,0.25,0.40170940170940167,"[[8, 5], [7, 2]]"
binary,17,3,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.2857142857142857,0.4615384615384615,"[[10, 3], [7, 2]]"
binary,17,3,2,mi,SVM,True,200,"{""C"": 10, ""gamma"": 0.01}",0.7106271995977879,0.5909090909090909,0.4,0.6111111111111112,"[[10, 3], [6, 3]]"
binary,17,3,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.45454545454545453,0.25,0.4273504273504274,"[[8, 5], [7, 2]]"
binary,18,3,3,none,LR,True,4968,"{""C"": 10}",0.6143790849673203,0.5454545454545454,0.5,0.525,"[[7, 5], [5, 5]]"
binary,18,3,3,none,LR,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.4444444444444444,0.5333333333333333,"[[8, 4], [6, 4]]"
binary,18,3,3,none,LASSO,True,4968,"{""C"": 0.5}",0.6535947712418301,0.5909090909090909,0.47058823529411764,0.5916666666666668,"[[9, 3], [6, 4]]"
binary,18,3,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.6363636363636364,0.5,0.6000000000000001,"[[10, 2], [6, 4]]"
binary,18,3,3,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.5964052287581699,0.6363636363636364,0.42857142857142855,0.7583333333333333,"[[11, 1], [7, 3]]"
binary,18,3,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.42857142857142855,0.7583333333333333,"[[11, 1], [7, 3]]"
binary,18,3,3,none,SVM,True,4968,"{""C"": 100, ""gamma"": 0.0001}",0.6397058823529412,0.5909090909090909,0.47058823529411764,0.5583333333333333,"[[9, 3], [6, 4]]"
binary,18,3,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.18181818181818182,0.475,"[[12, 0], [9, 1]]"
binary,18,3,3,anova,LR,True,20,"{""C"": 1}",0.6781045751633986,0.5909090909090909,0.4,0.675,"[[10, 2], [7, 3]]"
binary,18,3,3,anova,LR,False,50,"{""C"": 1.0}",,0.45454545454545453,0.4,0.5666666666666667,"[[6, 6], [6, 4]]"
binary,18,3,3,anova,LASSO,True,500,"{""C"": 1}",0.6862745098039215,0.5454545454545454,0.375,0.6166666666666667,"[[9, 3], [7, 3]]"
binary,18,3,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.45454545454545453,0.4,0.5083333333333333,"[[6, 6], [6, 4]]"
binary,18,3,3,anova,RF,True,50,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6781045751633986,0.7272727272727273,0.6666666666666666,0.6833333333333333,"[[10, 2], [4, 6]]"
binary,18,3,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7272727272727273,0.6666666666666666,0.6333333333333334,"[[10, 2], [4, 6]]"
binary,18,3,3,anova,SVM,True,200,"{""C"": 1, ""gamma"": ""scale""}",0.6666666666666666,0.4090909090909091,0.23529411764705882,0.3833333333333333,"[[7, 5], [8, 2]]"
binary,18,3,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5,0.26666666666666666,0.3583333333333333,"[[9, 3], [8, 2]]"
binary,18,3,3,mi,LR,True,20,"{""C"": 1}",0.6584967320261437,0.5,0.26666666666666666,0.65,"[[9, 3], [8, 2]]"
binary,18,3,3,mi,LR,False,50,"{""C"": 1.0}",,0.5454545454545454,0.375,0.6833333333333332,"[[9, 3], [7, 3]]"
binary,18,3,3,mi,LASSO,True,20,"{""C"": 1}",0.6568627450980392,0.5,0.26666666666666666,0.675,"[[9, 3], [8, 2]]"
binary,18,3,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.5454545454545454,0.375,0.7000000000000001,"[[9, 3], [7, 3]]"
binary,18,3,3,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.5490196078431372,0.6363636363636364,0.42857142857142855,0.7333333333333333,"[[11, 1], [7, 3]]"
binary,18,3,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.2857142857142857,0.725,"[[10, 2], [8, 2]]"
binary,18,3,3,mi,SVM,True,500,"{""C"": 10, ""gamma"": 0.0001}",0.7156862745098039,0.5454545454545454,0.16666666666666666,0.6333333333333333,"[[11, 1], [9, 1]]"
binary,18,3,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.2857142857142857,0.675,"[[10, 2], [8, 2]]"
binary,19,3,4,none,LR,True,4968,"{""C"": 0.01}",0.5002513826043238,0.7619047619047619,0.6666666666666666,0.6666666666666666,"[[11, 1], [4, 5]]"
binary,19,3,4,none,LR,False,4968,"{""C"": 1.0}",,0.7619047619047619,0.6666666666666666,0.6481481481481481,"[[11, 1], [4, 5]]"
binary,19,3,4,none,LASSO,True,4968,"{""C"": 0.5}",0.6064605329311211,0.5238095238095238,0.375,0.5555555555555556,"[[8, 4], [6, 3]]"
binary,19,3,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.47619047619047616,0.35294117647058826,0.5648148148148148,"[[7, 5], [6, 3]]"
binary,19,3,4,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.589492207139266,0.7619047619047619,0.7058823529411765,0.861111111111111,"[[10, 2], [3, 6]]"
binary,19,3,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7619047619047619,0.7058823529411765,0.8796296296296295,"[[10, 2], [3, 6]]"
binary,19,3,4,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.5223730517848165,0.5714285714285714,0.0,0.7407407407407407,"[[12, 0], [9, 0]]"
binary,19,3,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5714285714285714,0.0,0.7314814814814815,"[[12, 0], [9, 0]]"
binary,19,3,4,anova,LR,True,200,"{""C"": 10}",0.6723227752639517,0.47619047619047616,0.35294117647058826,0.4537037037037037,"[[7, 5], [6, 3]]"
binary,19,3,4,anova,LR,False,50,"{""C"": 1.0}",,0.5714285714285714,0.5714285714285714,0.5833333333333334,"[[6, 6], [3, 6]]"
binary,19,3,4,anova,LASSO,True,200,"{""C"": 1}",0.6572398190045249,0.47619047619047616,0.42105263157894735,0.4537037037037037,"[[6, 6], [5, 4]]"
binary,19,3,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.5238095238095238,0.5454545454545454,0.5833333333333333,"[[5, 7], [3, 6]]"
binary,19,3,4,anova,RF,True,10,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7120412267471091,0.6190476190476191,0.6363636363636364,0.7222222222222222,"[[6, 6], [2, 7]]"
binary,19,3,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7619047619047619,0.7058823529411765,0.7777777777777778,"[[10, 2], [3, 6]]"
binary,19,3,4,anova,SVM,True,200,"{""C"": 100, ""gamma"": 0.0001}",0.6557315233785822,0.6190476190476191,0.6,0.7314814814814815,"[[7, 5], [3, 6]]"
binary,19,3,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.7619047619047619,0.7368421052631579,0.7222222222222222,"[[9, 3], [2, 7]]"
binary,19,3,4,mi,LR,True,50,"{""C"": 0.1}",0.6493212669683258,0.5238095238095238,0.5454545454545454,0.6666666666666666,"[[5, 7], [3, 6]]"
binary,19,3,4,mi,LR,False,50,"{""C"": 1.0}",,0.5714285714285714,0.6086956521739131,0.7222222222222222,"[[5, 7], [2, 7]]"
binary,19,3,4,mi,LASSO,True,500,"{""C"": 0.1}",0.6809954751131223,0.6666666666666666,0.6956521739130435,0.7407407407407407,"[[6, 6], [1, 8]]"
binary,19,3,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.6190476190476191,0.6666666666666666,0.75,"[[5, 7], [1, 8]]"
binary,19,3,4,mi,RF,True,100,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6048265460030166,0.5714285714285714,0.5714285714285714,0.6388888888888888,"[[6, 6], [3, 6]]"
binary,19,3,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7142857142857143,0.7,0.8333333333333333,"[[8, 4], [2, 7]]"
binary,19,3,4,mi,SVM,True,50,"{""C"": 100, ""gamma"": 0.001}",0.6313474107591756,0.5714285714285714,0.64,0.6018518518518519,"[[4, 8], [1, 8]]"
binary,19,3,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.38095238095238093,0.38095238095238093,0.42592592592592593,"[[4, 8], [5, 4]]"
binary,20,4,0,none,LR,True,4968,"{""C"": 10}",0.625062845651081,0.7272727272727273,0.7,0.6367521367521367,"[[9, 4], [2, 7]]"
binary,20,4,0,none,LR,False,4968,"{""C"": 1.0}",,0.7272727272727273,0.7,0.6196581196581196,"[[9, 4], [2, 7]]"
binary,20,4,0,none,LASSO,True,4968,"{""C"": 0.1}",0.6321644042232277,0.5909090909090909,0.6086956521739131,0.7094017094017093,"[[6, 7], [2, 7]]"
binary,20,4,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.7272727272727273,0.75,0.9401709401709403,"[[7, 6], [0, 9]]"
binary,20,4,0,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7238562091503268,0.6363636363636364,0.42857142857142855,0.6923076923076923,"[[11, 2], [6, 3]]"
binary,20,4,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.42857142857142855,0.6923076923076923,"[[11, 2], [6, 3]]"
binary,20,4,0,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.6029568878833585,0.5909090909090909,0.0,0.6623931623931624,"[[13, 0], [9, 0]]"
binary,20,4,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.0,0.658119658119658,"[[12, 1], [9, 0]]"
